review,name,address,longitude,latitude
Çok güzel karşılandım ve ağırlandım yemeklerin lezzeti için diyecek bir şeyim yok mükemmeldi .İsmail beye teşekkür ediyorum güleryüzlülüğü ve hizmet için .Herkese öneririm .,Meat Moot Istanbul Taksim,"Şehit Muhtar, İmam Adnan Sk. No: 5, 34010 Beyoğlu/İstanbul, Türkiye",28.9812384,41.0353996
Etler muazzamdı. Doğan beye güler yüzlü servisi için ayrıca teşekkür ederiz.,Meat Moot Istanbul Taksim,"Şehit Muhtar, İmam Adnan Sk. No: 5, 34010 Beyoğlu/İstanbul, Türkiye",28.9812384,41.0353996
"Muhtesem lezzet, muhtesem sunum ❤️ Cok ilgililer özellikle Yusuf beye cok tesekkur ediyoruz.",Meat Moot Istanbul Taksim,"Şehit Muhtar, İmam Adnan Sk. No: 5, 34010 Beyoğlu/İstanbul, Türkiye",28.9812384,41.0353996
Çok lezzetli deneyeceklere öneririm. Yusuf bey çok iyi ilgilendi. Servis çok hızlı,Meat Moot Istanbul Taksim,"Şehit Muhtar, İmam Adnan Sk. No: 5, 34010 Beyoğlu/İstanbul, Türkiye",28.9812384,41.0353996
Dogan beye verdigi hizmet ve servisten dolayi teşekkür ederiz .,Meat Moot Istanbul Taksim,"Şehit Muhtar, İmam Adnan Sk. No: 5, 34010 Beyoğlu/İstanbul, Türkiye",28.9812384,41.0353996
"Bugün Wadi İstanbul restoranında döş siparişi verdim. Yiyecekler kuru ve yanmıştı. Garsona yemeğin neden kuru ve yanmış olduğunu protesto ettim, o da yağ içermediği için göğüs eti olduğunu söyledi! Eğer bu restorana daha önce gelseydim ve sipariş ettiğim göğüs etinden memnun kalsaydım.",Meat Moot Istanbul Taksim,"Şehit Muhtar, İmam Adnan Sk. No: 5, 34010 Beyoğlu/İstanbul, Türkiye",28.9812384,41.0353996
"Müşterilere saygı duymayan bir restoran, yemekleri menüden çıkardı ve sizi ihtiyacınızdan fazlasını almaya zorlamak istiyor",Meat Moot Istanbul Taksim,"Şehit Muhtar, İmam Adnan Sk. No: 5, 34010 Beyoğlu/İstanbul, Türkiye",28.9812384,41.0353996
"Bence en iyi restoran etler 14-15 sat kömür frin da  pişiyor ve etler çok güzel ve lezzetli oluyor ve ana yemek dişin da her şey bedava yanin da pilav , sos çeşitleri , salata çeşitleri mevcut . Ben bu restoranı çok ama çok tavsiye ediyorum be kuzu ve dana et leri servis ediyorlar idris abi de çok iyi bir kişi be çok kibar ve nazik di",Meat Moot Istanbul Taksim,"Şehit Muhtar, İmam Adnan Sk. No: 5, 34010 Beyoğlu/İstanbul, Türkiye",28.9812384,41.0353996
"Müthiş bir yemek deneyimi, harika servis… (Yusuf bey) teşekkürler",Meat Moot Istanbul Taksim,"Şehit Muhtar, İmam Adnan Sk. No: 5, 34010 Beyoğlu/İstanbul, Türkiye",28.9812384,41.0353996
"Son zamanlarda uğradığım en güzel mekanlardan hemde Kocaman dolu ve lezzetli tabaklarından, uygun fiyatlarından, ilgileri çok iyi",Meat Moot Istanbul Taksim,"Şehit Muhtar, İmam Adnan Sk. No: 5, 34010 Beyoğlu/İstanbul, Türkiye",28.9812384,41.0353996
Yemekler harikaydı herkesin gitmesi görmesi gereken  tatlarını tatmadıniz gereken restoran,Meat Moot Istanbul Taksim,"Şehit Muhtar, İmam Adnan Sk. No: 5, 34010 Beyoğlu/İstanbul, Türkiye",28.9812384,41.0353996
"Restoran çok güzel, personel profesyonel ve güler yüzlü ve yemekleri profesyonel ve farklı bir şekilde sunuyorlar. Restoranda ana yemek olarak et (kuzu ve dana) sunuluyor ve bir kilosu 1.100 liraya satılıyor ancak fiyatlar liranın kurlarına göre değişiyor. Dana veya kuzu eti için aynı miktarda ödeme yapacaksınız ve sadece sipariş ettiğiniz et için ödeme yapacaksınız. Sınırsız içecek, salata ve mezeler ücretsiz olarak sunulacaktır. Restoran, çok özel salatalar sunar ve süresi dolan herhangi bir yemeğin miktarını ücretsiz olarak yenileme talebinde bulunabileceğiniz, kendine özgü bir tada ve sınırsız miktarda bir pirinç yemeği sunar. Restoranda ana et yemeğinin yanında garnitür olarak salata, yoğurt, pilav ve bal servis edilmektedir. Kısacası restoran görülmeye değer ve tekrar edin 😍",Meat Moot Istanbul Taksim,"Şehit Muhtar, İmam Adnan Sk. No: 5, 34010 Beyoğlu/İstanbul, Türkiye",28.9812384,41.0353996
Türkiye'nin içinde çok kalabalık çalışanlar arasında iki veya üç tane türk vardı . Derdini anlatacağın kimse yok. Türkçe bilmiyorlar . Et çok lezzetliydi fakat alüminyum folyoda sarılı fırında bisirilmesi çok tehlikeli kanserojen ve sırf Arap yemeğini merak ettiğim için sağlığımı bir kerelik tehlikeye attım . Şunu da söylemeden gecemicem çalışan Türk çocuklar çok iyidi efendiyi. Sagolsunlar. Ve ne maş aldığını bilmiyorum . Sadece dükkan ve patron kazanmasın. Türk müşteri kazanmak adına türk garsonlar da maşini hakkıyla alsın dilerim !!!,Meat Moot Istanbul Taksim,"Şehit Muhtar, İmam Adnan Sk. No: 5, 34010 Beyoğlu/İstanbul, Türkiye",28.9812384,41.0353996
"Yemekler 5 yildiz, calisanlarin ilgi ve alakasi iyi. Ama, gittigimizde yuksek sesle maruz kaldigimiz Arapca dua ya da benzeri konusma tarzi acilan ses kaydi, yemegin ve ortamin tum tadini kacirdi. Karsidakini duyamaz halde yemek yedik ve o lezzetli eti maalesef bir an once bitirip ortamdan ayrilmayi istedik. Karsidakini duymak imkansizdi... Bunu yapmayin lutfen, acilan ses kaydina hic bir lafim yok, mekan sahibinin kendi tercihi. Sorun bu kadar yulsek sesli olmasiydi. Umarim bu durumu duzeltirler ve tekrar o lezzetli etten bu sefer keyif alarak yiyebiliriz...",Meat Moot Istanbul Taksim,"Şehit Muhtar, İmam Adnan Sk. No: 5, 34010 Beyoğlu/İstanbul, Türkiye",28.9812384,41.0353996
İNSANLARA SOSYAL MEDYA ÜZERİNDEN ULAŞIP PARA TEKLİF EDİP 5 YILDIZ VERMENİZİ İSTİYOLAR NE KADAR SAYGISIZCA Bİ HARAKET ASLINDA ÖYLE DEĞİLMİ. BENCE GİTMEDEN ÖNCE BİR KAÇ KEZ DÜŞÜNÜN,Meat Moot Istanbul Taksim,"Şehit Muhtar, İmam Adnan Sk. No: 5, 34010 Beyoğlu/İstanbul, Türkiye",28.9812384,41.0353996
Etin en lezzetli hali Meat Moot Smoking Restaurant'ta. Etler gerçekten çok lezzetli ve özenle hazırlanmış. Fiyatlar da makul. Mekanın ambiyansı da oldukça hoş. Kesinlikle tavsiye ederim.,Meat Moot Istanbul Taksim,"Şehit Muhtar, İmam Adnan Sk. No: 5, 34010 Beyoğlu/İstanbul, Türkiye",28.9812384,41.0353996
Arap kültüründe baharatları seven biriyseniz mutlaka bu yeri denemelisiniz. Et pişirme usulleri bile bizden farklı. Eti benim gibi soslayarak yemek istiyorsanız tatmalisiniz.  fiyatlar biraz pahalı ama bence değer.,Meat Moot Istanbul Taksim,"Şehit Muhtar, İmam Adnan Sk. No: 5, 34010 Beyoğlu/İstanbul, Türkiye",28.9812384,41.0353996
Sadece lezzet olarak değil hizmet ortamın atmosferi aklınıza gelebilecek herşey mükemmel. Hayatımda yediğim en iyi etler bu restaurantta. Damak tadıma o kadar hitap ediyor ki insanın yedikçe yiyesi geliyor.,Meat Moot Istanbul Taksim,"Şehit Muhtar, İmam Adnan Sk. No: 5, 34010 Beyoğlu/İstanbul, Türkiye",28.9812384,41.0353996
Herşey harika atmosfer muhteşem şef mehmete teşekkür ediyorum 👍👍,Meat Moot Istanbul Taksim,"Şehit Muhtar, İmam Adnan Sk. No: 5, 34010 Beyoğlu/İstanbul, Türkiye",28.9812384,41.0353996
"Yiyecekler özenle seçilmiş,çalışanlar ilgili günümüz şartlarına çok uygun hijyen olarak tam not verdiğim. Tereddüt dahi etmeden gideceğiniz bi mekan herkes için uygun",Meat Moot Istanbul Taksim,"Şehit Muhtar, İmam Adnan Sk. No: 5, 34010 Beyoğlu/İstanbul, Türkiye",28.9812384,41.0353996
"2 kişi yedik ertedi sabah ikimizin de bağırsakları bozuldu, şiddetli karın ağrısı ve mide bulantısı..Etten olabileceğini sanmıyorum , fırında folyoda pişmiş et sonuçta - folyonun kimyasal zararını saymazsak- fakat yanındaki sınırsız sos ve salatalar artık hangi şartlarda hazırlanıyorsa...",Meat Moot Istanbul Taksim,"Şehit Muhtar, İmam Adnan Sk. No: 5, 34010 Beyoğlu/İstanbul, Türkiye",28.9812384,41.0353996
"Akşam yemeği için gitmistik yemekleri yedik porsiyonlar yeterli ve etler oldukça lezzetli idi. Aynı zamanda ortamın atmosferi şahaneydi, masalar arası mesafeler oldukça yeterli, huzurlu bir yemek için gerekli tüm koşullar mevcuttu.cok teşekküerrr",Meat Moot Istanbul Taksim,"Şehit Muhtar, İmam Adnan Sk. No: 5, 34010 Beyoğlu/İstanbul, Türkiye",28.9812384,41.0353996
Gerçekten mükemmel bir yer. Yemekleri çok lezzetli. Çalışanlarıda oldukça güler yüzlü. Yolunuz düşerse mutlaka uğrayın. Fiyatlar yüksek olsa bile şu an her mekanda aynı fiyatlar var. Herkese tavsiye ederim.,Meat Moot Istanbul Taksim,"Şehit Muhtar, İmam Adnan Sk. No: 5, 34010 Beyoğlu/İstanbul, Türkiye",28.9812384,41.0353996
Beyoğlu Taksimin en gözde en müthiş restaurantlarından biri en iyi et restoranı harika soslu etler servis ediyorlar marine edilmiş etler soslu tavuk safranlı pilav ne ararsanız damak tadınıza göre en uygun restaurant meat moot resmen insanı mest eden bir yemek portföyü var hizmette sınır tanımıyorlar çalışanlar güler yüzlü atmosfer müthiş herşeyiyle mükemmel bir yer restoran sahibi de müthiş bir insan teşekkürlerimizi sunuyoruz sağolsun en iyi şekilde servis ve sunum yaptılar iyi ki varlar geldiğimiz zaman uğramadan gidemiyoruz mükemmeller sunum ve yemekler harikaaa,Meat Moot Istanbul Taksim,"Şehit Muhtar, İmam Adnan Sk. No: 5, 34010 Beyoğlu/İstanbul, Türkiye",28.9812384,41.0353996
Çok güzel karşılama hizmetler çok iyidi sizleri çok teşekkür ederiz memnun kaldık beş yılık hizmet kaliteniz hayat çok güzeldi 👍👏🏻🙏🏻,Meat Moot Istanbul Taksim,"Şehit Muhtar, İmam Adnan Sk. No: 5, 34010 Beyoğlu/İstanbul, Türkiye",28.9812384,41.0353996
Yemekler nefisti. Yolum düşünce yitekrar geleceğim.  Ayrıca Yusuf’un hizmetinden çok memnun kaldık👍,Meat Moot Istanbul Taksim,"Şehit Muhtar, İmam Adnan Sk. No: 5, 34010 Beyoğlu/İstanbul, Türkiye",28.9812384,41.0353996
Arkadaşlarımız ile oturup yemek yedik sağolsun masamıza fatma gül hanım yardımcı oldu girişte olan ilgi alakası içinde yönetim ekibinden recep bey'e teşekkür ediyorum ürünler gayet leziz ve bi okadar taze meet mood ailesi,Meat Moot Istanbul Taksim,"Şehit Muhtar, İmam Adnan Sk. No: 5, 34010 Beyoğlu/İstanbul, Türkiye",28.9812384,41.0353996
"Bir süredir gittiğim bir restoran atmosferine bayılıyorum,çalışanları çok ilgili ve güler yüzlü ayrıca yemekleri de çok lezzetli mutlaka gidilmesi gereken yerlerden birisi.",Meat Moot Istanbul Taksim,"Şehit Muhtar, İmam Adnan Sk. No: 5, 34010 Beyoğlu/İstanbul, Türkiye",28.9812384,41.0353996
Çalışanlar çok profesyonel ve güleryüzlüydü farklı bi mutfak tabi herkesin damak zevkine uymayabilir ama denemeye değer.Ücret olarak pahalı geldi bize benzer lokantalara göre  normaldir belki bilemiyorum ama biz ailemle memnun kaldık,Meat Moot Istanbul Taksim,"Şehit Muhtar, İmam Adnan Sk. No: 5, 34010 Beyoğlu/İstanbul, Türkiye",28.9812384,41.0353996
"Mekan güzel. Etleri çok lezzetli. Ne kadar ne yemek istediğinizi göre göre seçip söylüyorsunuz güzel Bi sunum ile geliyor. Personel ilgili. Fiyatları aynı konsept Restaurantlara göre uygun.lezzetli, uygun fiyatlı, kaliteli, güzel hizmet, hızlı servis, leziz, hesaplı",Meat Moot Istanbul Taksim,"Şehit Muhtar, İmam Adnan Sk. No: 5, 34010 Beyoğlu/İstanbul, Türkiye",28.9812384,41.0353996
Yapılan yemeklerin lezzeti ve sıcaklığı çok yerindeydi ailecek çok memnun kaldık mekanın yeri ve mevkisi çok iç açıcı servis hızı hiç yavaş değil aksine beklediğimizden hızlıydı çok memnun kaldık ilk olmayacak bundan sonra burdayım iyi çalışmalar,Meat Moot Istanbul Taksim,"Şehit Muhtar, İmam Adnan Sk. No: 5, 34010 Beyoğlu/İstanbul, Türkiye",28.9812384,41.0353996
Başka ülkelerde başka şubelerini de ziyaret ettim Taksim şubesi de harika Ümit beye çok teşekkürler İlgisi alakası harika,Meat Moot Istanbul Taksim,"Şehit Muhtar, İmam Adnan Sk. No: 5, 34010 Beyoğlu/İstanbul, Türkiye",28.9812384,41.0353996
Harika herkese tavsiye ederim başarıların devamını dilerim abicim Süleyman şef:),Meat Moot Istanbul Taksim,"Şehit Muhtar, İmam Adnan Sk. No: 5, 34010 Beyoğlu/İstanbul, Türkiye",28.9812384,41.0353996
Bu lezzetli etlerin fiyatı milyon dolarlar olsa yine bu parayı verirdim sanırım. Uzun zamandır yediğim en güzel et hatta hayatım boyunca yediğim en kaliteli et olabilir. İşte et böyle pişirilmeli.,Meat Moot Istanbul Taksim,"Şehit Muhtar, İmam Adnan Sk. No: 5, 34010 Beyoğlu/İstanbul, Türkiye",28.9812384,41.0353996
Sadece etleriyle değil bence kepse pilavıyla da çok ünlenmiş bi restoran MeatMoot.Çok yoğun ve baharatlı bi lezzete sahip aynı zamanda etlerinde de bu tarz baharat vardı.Benim damak tadıma çok uyuyor inanılmaz başarılı buldum.👍👍👍👍,Meat Moot Istanbul Taksim,"Şehit Muhtar, İmam Adnan Sk. No: 5, 34010 Beyoğlu/İstanbul, Türkiye",28.9812384,41.0353996
Gerçekten etleri çok leziz şiddetle tavsiye ediyorum menü olarak da güzel  fotoğraftakiyle birebir  performansa göre fiyat olarak gayet iyi bi mekan hijyen açısından da  süper gayet titizler ve temizler,Meat Moot Istanbul Taksim,"Şehit Muhtar, İmam Adnan Sk. No: 5, 34010 Beyoğlu/İstanbul, Türkiye",28.9812384,41.0353996
"Bukadar güzel lezzetleri bukadar ucuz ve özenle sunduklari  için hem yöneticilere hemde çalışanlarina çok teşekkürler. Tiryakisi olmamak elde değil...  Etleri gayet lezzetliydi, Restorant hijyenik, çalışanlanı güler yüzlüydü.",Meat Moot Istanbul Taksim,"Şehit Muhtar, İmam Adnan Sk. No: 5, 34010 Beyoğlu/İstanbul, Türkiye",28.9812384,41.0353996
Çok güzel ilgileniyorlar özellikle Süleyman şef  çok teşekkür ederiz,Meat Moot Istanbul Taksim,"Şehit Muhtar, İmam Adnan Sk. No: 5, 34010 Beyoğlu/İstanbul, Türkiye",28.9812384,41.0353996
Hizmeti hızı olsun tadı olsun et yediğim en iyi restaurantlar biriydi Taksim'de gidilebilcek en iyi yer diyebilirim yemekleri lezzetli ama biraz fiyatları yüksek onun harici herşey mükemmel,Meat Moot Istanbul Taksim,"Şehit Muhtar, İmam Adnan Sk. No: 5, 34010 Beyoğlu/İstanbul, Türkiye",28.9812384,41.0353996
Bu mekan gerçekten efsane ötesi bayıldım muhteşem eti ve sosu muhteşem marine edilmiş harika lezzet birkaç arkadaş gittik çok beğendik kesinlikle herkese tavsiye ederim tebrikler,Meat Moot Istanbul Taksim,"Şehit Muhtar, İmam Adnan Sk. No: 5, 34010 Beyoğlu/İstanbul, Türkiye",28.9812384,41.0353996
Dogan ahmed hamada ve yusuf cok iyi personeller,Meat Moot Istanbul Taksim,"Şehit Muhtar, İmam Adnan Sk. No: 5, 34010 Beyoğlu/İstanbul, Türkiye",28.9812384,41.0353996
Cok guzel bir restorant etleri bi harika cok lezzetli taksim restoranta mutlaka ugrayin derim fiyaflari da uygun sayilir her butceye ve mideye hitap ediyor pisman olmassiniz paranizin hakkini veriyor,Meat Moot Istanbul Taksim,"Şehit Muhtar, İmam Adnan Sk. No: 5, 34010 Beyoğlu/İstanbul, Türkiye",28.9812384,41.0353996
Aşırı pahalı bir mekan,Meat Moot Istanbul Taksim,"Şehit Muhtar, İmam Adnan Sk. No: 5, 34010 Beyoğlu/İstanbul, Türkiye",28.9812384,41.0353996
Çalışanların güler yüzlü olması ve siparişinizin yanında çay ısmarlamayı seviyor olmaları dikkat çekici.,Meat Moot Istanbul Taksim,"Şehit Muhtar, İmam Adnan Sk. No: 5, 34010 Beyoğlu/İstanbul, Türkiye",28.9812384,41.0353996
Güzel et ziyafeti. Erdoğan bey e tesekkürler,Meat Moot Istanbul Taksim,"Şehit Muhtar, İmam Adnan Sk. No: 5, 34010 Beyoğlu/İstanbul, Türkiye",28.9812384,41.0353996
Restoran çok iyidi yemekleri olsun hizmetleri olsun mükemeldi çok iyi ilgileniyorlar herkese öneririm gitmelerini herkes bu tataları tatbilir fiyatları biraz yüksek ama verdiğimiz paraya değer diyorum herkezin eline sağlık diliyorum bol kazançlar dilerim,Meat Moot Istanbul Taksim,"Şehit Muhtar, İmam Adnan Sk. No: 5, 34010 Beyoğlu/İstanbul, Türkiye",28.9812384,41.0353996
Arap mutfağın da bu denli lezzetli et yapıldığını hiç tahmin etmiyordum. Soslarda nasıl bir efsanelik var. Bütün samimiyetimle söylüyorum harika bir lezzet. Sonuna kadar tavsiye ediyorum.,Meat Moot Istanbul Taksim,"Şehit Muhtar, İmam Adnan Sk. No: 5, 34010 Beyoğlu/İstanbul, Türkiye",28.9812384,41.0353996
"Çok mükemmel bir işletme, Beyoğluna yolunuz düşerse kesinlikle gitmeniz gereken biryer, harika marine edilmis etiyle müthiş bir lezzetleri var. Etin hakkını veren tek yer diyebilirim. Emeğinize sağlık. Tavsiye ederim. Teşekkürler",Meat Moot Istanbul Taksim,"Şehit Muhtar, İmam Adnan Sk. No: 5, 34010 Beyoğlu/İstanbul, Türkiye",28.9812384,41.0353996
"Gerçekten harika bir restorant çok güzel ve çok lezzetli bir et var,kaçırmak istemezsiniz 😋😂aynı zamanda  hijyen dede oldukça yüksek bir mertebede ......taksim işletme restorantindan oldukça memnun kaldim tavsiye ederim ....lezzetli et şimdiden afiyet olsun tabiki yanında salata ve sosuylabirlikte bitemeden deneyin  😋😋😂😂😂👍👍",Meat Moot Istanbul Taksim,"Şehit Muhtar, İmam Adnan Sk. No: 5, 34010 Beyoğlu/İstanbul, Türkiye",28.9812384,41.0353996
Herkese tavsiye ederim bu mekanı. Temiz  ve lezzetli bol çeşitli yiyecekleri ile hizmet veren bir mekan. Personel güler yüzlü ve ilgili emeği geçen herkese teşekkür ederim.,Meat Moot Istanbul Taksim,"Şehit Muhtar, İmam Adnan Sk. No: 5, 34010 Beyoğlu/İstanbul, Türkiye",28.9812384,41.0353996
Ahmet. Hamada,Meat Moot Istanbul Taksim,"Şehit Muhtar, İmam Adnan Sk. No: 5, 34010 Beyoğlu/İstanbul, Türkiye",28.9812384,41.0353996
Arap restoranı olmasına rağmen lezzeti efsane diyebilirim yediğim en iyi etlerden biriydi tadı hala damağımda yanında sos ve salata ikram etmeleri de çok hoş fiyatları biraz pahalı fakat değer yani,Meat Moot Istanbul Taksim,"Şehit Muhtar, İmam Adnan Sk. No: 5, 34010 Beyoğlu/İstanbul, Türkiye",28.9812384,41.0353996
Arkadaşlar bu yer yani işletme çok iyi ve kaliteli siz bir yere gelmek isterseniz ilk burayı öneririm bu kadar diyorum.,Meat Moot Istanbul Taksim,"Şehit Muhtar, İmam Adnan Sk. No: 5, 34010 Beyoğlu/İstanbul, Türkiye",28.9812384,41.0353996
Et çok lezzetli bu ayrı ama hizmet çok çok iyi insan kendini içeride mutlu hissediyor,Meat Moot Istanbul Taksim,"Şehit Muhtar, İmam Adnan Sk. No: 5, 34010 Beyoğlu/İstanbul, Türkiye",28.9812384,41.0353996
"Meat Moot Smoking Restaurant, etin eşsiz lezzetini vurgulayan bir mekan. Usta şeflerin hazırladığı etler, nefes kesen bir dumanla pişirilerek servis ediliyor. Menüsünde çeşitli et çeşitleri ve yan lezzetler bulunuyor. Şık ve sıcak atmosferiyle unutulmaz bir yemeğe davet ediyor. Et sevenlerin vazgeçilmez adreslerinden biri! #MeatMootSmokingRestaurant #EşsizEtLezzeti #EtseverlerinTercihi",Meat Moot Istanbul Taksim,"Şehit Muhtar, İmam Adnan Sk. No: 5, 34010 Beyoğlu/İstanbul, Türkiye",28.9812384,41.0353996
Son zamanlarda gittiğim en güzel yerlerden birisi ortam çok çok nezih ve güzel tüm çalışan arkadaşlara teşekkür ederim herkes oldukça kibar ve ilgili menüler aşırı lezzetli,Meat Moot Istanbul Taksim,"Şehit Muhtar, İmam Adnan Sk. No: 5, 34010 Beyoğlu/İstanbul, Türkiye",28.9812384,41.0353996
"Gayet başarılı lezzetler. Ellerine sağlık Temiz lezzetli servisi güzel, ben ailemi de özel günlerde alıyorum, buraya getiriyorum herkese tavsiye ederim.",Meat Moot Istanbul Taksim,"Şehit Muhtar, İmam Adnan Sk. No: 5, 34010 Beyoğlu/İstanbul, Türkiye",28.9812384,41.0353996
Etler çok güzel olmuş. Yusuf Bey servisi süper yaptı. Bız çok memnun kaldık,Meat Moot Istanbul Taksim,"Şehit Muhtar, İmam Adnan Sk. No: 5, 34010 Beyoğlu/İstanbul, Türkiye",28.9812384,41.0353996
MeatMoot bana eski geleneksel saf et restoranlarını hatırlattı. Tek işi kaliteli bir et sunmak ve müşterileri memnun etmek. Bulundukları hizmet ve lezzetleri ile de bunu rahatlıkla başarıyorlar.,Meat Moot Istanbul Taksim,"Şehit Muhtar, İmam Adnan Sk. No: 5, 34010 Beyoğlu/İstanbul, Türkiye",28.9812384,41.0353996
Mükemmel etleri var Kesinlikle tavsiye ederim 👍👍,Meat Moot Istanbul Taksim,"Şehit Muhtar, İmam Adnan Sk. No: 5, 34010 Beyoğlu/İstanbul, Türkiye",28.9812384,41.0353996
Kesinlikle tavsiye ederim etleri gerçekten çok lezzetli meatmoot taksime herkesi beklerim bu tadı tatmanız gerek muhteşem soslarıyla sadece tek bir şey var fiyatlar yüksek ama değer.,Meat Moot Istanbul Taksim,"Şehit Muhtar, İmam Adnan Sk. No: 5, 34010 Beyoğlu/İstanbul, Türkiye",28.9812384,41.0353996
"Atmosferi gerçekten çok beğendik, mekanın ambiyansı oldukça keyifli ve manzarası tek kelimeyle harika! Çalışanlar çok ilgiliydi, özellikle Meriç Bey ve Mahmut Bey’e teşekkür ederiz, bizimle çok güzel ilgilendiler. Yemekler de kokteyller de şahaneydi. Biz klasik kokteyllerden pina colada, vodka martini ve aperol spritz tercih ettik, hepsi çok lezzetliydi. Bir de nargile söyledik, ondan da memnun kaldık. Genel olarak hem ortam hem hizmet hem de sunum açısından çok memnun kaldığımız bir deneyim oldu. Kesinlikle tekrar gelmek isteyeceğimiz bir yer. Ama rezervasyonla çakışıyorlar gelmeden önce aramanızı öneririm.",ZEBRA LOUNGE PORT,"Pürtelaş Hasan Efendi, Meclis-i Mebusan Cd. No:39\B, 34427 Beyoğlu/İstanbul, Türkiye",28.987341999999998,41.029303999999996
"Gerçekten harika bir deneyimdi! Özellikle nargilesi çok lezzetliydi, tütün kalitesi ve sunumu mükemmeldi. Ortam oldukça rahat ve keyifliydi. Bizi çok iyi ağırlayan Ayhan Bey’e ayrıca teşekkür ederiz. Güler yüzlü, ilgili ve her konuda yardımcı oldu. Kesinlikle tekrar geleceğiz. Tavsiye ederim!",ZEBRA LOUNGE PORT,"Pürtelaş Hasan Efendi, Meclis-i Mebusan Cd. No:39\B, 34427 Beyoğlu/İstanbul, Türkiye",28.987341999999998,41.029303999999996
Çok güzel mekan Müzik harika DJ var Hizmet baya iyi Ferhat abi garson çok ilgileniyordu Ve Mazlum abi baya iyi bi nargileci Nargile harika hemde ikram bize yaptı çok hoşuna gitti.Tavsiye ederim,ZEBRA LOUNGE PORT,"Pürtelaş Hasan Efendi, Meclis-i Mebusan Cd. No:39\B, 34427 Beyoğlu/İstanbul, Türkiye",28.987341999999998,41.029303999999996
"Zebra Istanbul’da harika bir deneyim yaşadık. Özellikle garsonumuz Maksat’a çok teşekkür ederiz. Çok nazik, güler yüzlü ve yardımsever biriydi. Hizmeti gerçekten çok iyiydi ve kendimizi çok rahat hissettik. Yemekler de çok lezzetliydi. Herkese gönül rahatlığıyla tavsiye ederim!",ZEBRA LOUNGE PORT,"Pürtelaş Hasan Efendi, Meclis-i Mebusan Cd. No:39\B, 34427 Beyoğlu/İstanbul, Türkiye",28.987341999999998,41.029303999999996
Mahmut beye çok teşekkürler mekan lokasyon çok güzel servis hizmet 10 numara mahmut bey bizimle çok güzel ilgilende kendisine teşekkür ediyoruz kesinlikle yemekler nargile çok güzel tavsiye ediyoruz,ZEBRA LOUNGE PORT,"Pürtelaş Hasan Efendi, Meclis-i Mebusan Cd. No:39\B, 34427 Beyoğlu/İstanbul, Türkiye",28.987341999999998,41.029303999999996
"Harika bir akşam geçirdik! Mekanın ortamı güzel ve tertemizdi, yemekler lezzetli, servis ise hızlı ve güleryüzlüydü. Özellikle misafirperverliğiyle bizleri çok iyi ağırlayan Cem Bey’e ayriyeten teşekkür ederiz. Emeği geçen herkese teşekkürler, tekrar görüşmek üzere!",ZEBRA LOUNGE PORT,"Pürtelaş Hasan Efendi, Meclis-i Mebusan Cd. No:39\B, 34427 Beyoğlu/İstanbul, Türkiye",28.987341999999998,41.029303999999996
"Guler yuz, yardim sever, yemekleri ve icecekleri kaliteli, 2 saat nargile ictim yanma yok Yahya beyefendiye tesekkur ederim.",ZEBRA LOUNGE PORT,"Pürtelaş Hasan Efendi, Meclis-i Mebusan Cd. No:39\B, 34427 Beyoğlu/İstanbul, Türkiye",28.987341999999998,41.029303999999996
Çok keyifli bir mekan her zaman rezervasyon yaptığımızda istediğimiz yere oturabiliyoruz sunumları harika.. Ayrıca nargile hizmetinde bulunan Mustafa bey çok kibar ve Çok pratik Teşekkürler 🙏🏿,ZEBRA LOUNGE PORT,"Pürtelaş Hasan Efendi, Meclis-i Mebusan Cd. No:39\B, 34427 Beyoğlu/İstanbul, Türkiye",28.987341999999998,41.029303999999996
Servis ve long kokteyl çok iyiydi nargile de çok lezzetli manzara nefes kesici,ZEBRA LOUNGE PORT,"Pürtelaş Hasan Efendi, Meclis-i Mebusan Cd. No:39\B, 34427 Beyoğlu/İstanbul, Türkiye",28.987341999999998,41.029303999999996
Servis yemekler ve kokteyller cok guzel di atmosver ve ambiyans nefes kesici,ZEBRA LOUNGE PORT,"Pürtelaş Hasan Efendi, Meclis-i Mebusan Cd. No:39\B, 34427 Beyoğlu/İstanbul, Türkiye",28.987341999999998,41.029303999999996
Manzara ve müzikler çok güzeldi özellikle nargile böyle bi tat hayatımda içmedim mükemmeldi Mustafa beyin özel ilgi alakası için teşekkür ederim,ZEBRA LOUNGE PORT,"Pürtelaş Hasan Efendi, Meclis-i Mebusan Cd. No:39\B, 34427 Beyoğlu/İstanbul, Türkiye",28.987341999999998,41.029303999999996
"Muhteşem bir atmosfer kesinlikle deneyimlenemiz gereken bir yer. Yemekleri, kokteylleri her şeyiyle çok iyi. Çalışanların ilgisiyle bambaşka bir yer oluyor. 10/10 diyorum ve kerim beyin önerdiği kokteylleri kesinlikle denemeniz gerekiyor. 🥳",ZEBRA LOUNGE PORT,"Pürtelaş Hasan Efendi, Meclis-i Mebusan Cd. No:39\B, 34427 Beyoğlu/İstanbul, Türkiye",28.987341999999998,41.029303999999996
